age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
56,1,16,1,8065,23,1,50,1,1,1
25,1,19,5,4719,8,0,40,2,1,0
40,1,21,1,1060,40,0,40,1,1,1
45,1,17,1,7799,43,1,40,1,1,0
28,1,16,1,4025,6,1,11,2,1,0
24,1,19,5,6026,7,0,40,1,1,0
69,1,19,1,6401,41,0,40,1,1,0
19,1,19,5,4599,16,2,17,2,1,0
47,1,21,1,3163,1,1,40,2,1,1
30,1,20,1,2443,19,1,17,2,1,0
40,1,21,5,592,8,0,40,2,1,1
46,1,21,1,569,11,1,50,1,1,1
44,1,21,1,1073,16,1,40,1,1,1
47,1,21,1,5967,7,0,40,2,1,0
45,1,16,1,5527,1,1,40,2,1,0
28,1,21,3,5405,39,0,40,1,1,0
23,2,21,5,2253,5,2,40,2,6,0
48,1,22,3,491,37,0,40,1,1,1
47,1,19,1,6162,316,0,40,2,1,0
44,1,21,1,830,35,0,40,1,1,1
48,1,21,1,334,7,1,40,2,1,1
48,1,21,1,313,29,0,40,1,1,1
44,1,21,1,5608,5,0,40,1,1,0
23,1,19,1,3579,22,10,31,2,1,0
47,1,22,1,305,38,0,40,1,1,1
26,1,16,5,4039,36,2,16,2,1,0
40,1,21,1,1437,4,0,40,1,1,1
27,1,21,5,3230,5,0,40,2,6,1
34,1,21,3,5476,38,0,40,2,1,0
56,1,20,1,3525,33,1,40,2,1,0
32,1,21,1,1232,5,0,40,1,1,1
50,1,20,3,86,27,13,40,1,1,1
19,1,14,5,4264,10,16,12,1,1,0
35,1,21,1,5099,28,1,40,2,1,0
36,1,16,5,6498,34,0,40,1,1,1
29,1,21,1,2132,36,1,13,2,1,0
43,1,19,5,5456,35,0,40,2,1,0
21,1,14,5,4617,47,16,14,1,1,0
59,1,19,1,4987,39,0,40,2,1,0
37,1,21,1,2294,22,1,40,2,1,0
65,1,16,1,5606,30,1,40,1,1,0
51,1,16,1,5575,37,0,40,2,1,0
36,1,18,1,9830,38,16,40,1,1,0
54,1,20,1,4828,9,1,40,2,1,0
44,1,21,1,1377,32,1,50,1,1,1
20,1,16,5,4609,14,13,40,2,1,0
48,1,22,1,2980,41,1,40,1,1,1
43,1,19,1,5575,33,0,40,1,1,1
32,1,21,1,3199,21,0,40,2,1,1
55,1,16,1,4004,21,0,11,2,1,0
36,1,21,1,3129,38,1,40,2,1,0
31,1,19,1,5578,22,1,40,1,1,0
52,1,16,1,121,38,0,40,1,1,1
26,1,21,5,2312,38,0,40,1,1,0
46,2,22,1,3245,6,0,40,2,1,1
44,3,22,1,2450,33,1,40,2,1,0
25,1,20,5,3513,17,0,40,2,1,0
27,1,18,1,9400,47,0,40,1,1,0
55,1,19,5,6525,18,0,40,1,1,1
26,1,18,5,9275,21,2,40,1,1,0
26,1,21,5,6563,12,13,40,1,1,0
48,1,21,3,436,5,0,40,2,1,1
19,1,14,5,4271,39,16,40,1,1,0
19,1,16,5,4253,309,2,15,2,8,0
60,1,16,1,8735,19,0,40,1,1,1
42,1,21,1,3252,2,1,40,2,1,0
46,1,19,3,5127,1,0,40,1,1,1
19,1,16,5,4116,36,2,10,2,1,0
54,1,16,1,5734,39,1,40,2,1,0
19,1,18,5,4707,37,2,12,2,1,0
32,1,16,5,5494,6,13,40,1,1,0
20,1,16,5,4347,41,17,9,2,1,0
74,3,22,3,2375,36,0,40,2,1,0
47,1,22,1,184,5,1,40,1,1,1
40,1,21,1,6437,43,0,40,1,1,0
50,1,19,1,88,219,0,40,1,6,1
39,1,21,1,1445,16,1,40,1,1,1
44,1,22,1,666,42,0,40,1,1,1
33,1,16,1,4407,3,10,40,2,1,0
24,1,18,5,6055,43,2,40,1,1,0
25,1,17,5,6324,23,13,40,1,1,0
27,1,21,5,3038,221,0,40,2,6,1
33,1,21,1,5741,1,0,40,1,1,0
34,1,16,5,9830,3,13,40,1,1,0
23,1,16,3,4211,36,0,40,2,1,0
44,1,21,3,617,37,0,50,1,1,1
27,1,16,1,5717,18,1,40,2,1,0
42,1,22,1,1159,5,1,40,1,1,1
33,1,16,1,6113,14,1,40,2,1,0
45,1,9,1,5599,40,16,40,1,1,0
37,1,21,1,774,7,1,40,1,1,1
51,3,22,1,2349,19,0,40,1,1,1
40,1,22,1,1187,221,1,40,1,6,1
27,1,16,5,5663,44,0,40,2,1,0
53,1,16,1,300,34,0,50,1,1,1
52,1,16,1,7672,5,1,50,1,1,1
43,1,1,1,4178,309,9,40,1,8,0
43,1,19,5,3821,2,0,32,2,1,0
22,1,16,5,4139,23,2,40,1,1,0
19,1,16,5,4744,30,16,14,2,1,0
26,1,19,5,5726,42,2,40,1,1,0
30,1,19,5,6142,42,2,40,1,1,0
44,1,21,1,148,23,0,50,1,1,1
21,1,19,5,4612,6,16,12,2,6,0
27,1,16,3,6209,19,0,40,2,1,0
27,1,18,5,5323,7,0,40,2,1,0
44,1,11,1,4252,49,1,40,2,1,0
26,1,17,5,4259,42,2,40,1,1,0
39,1,21,1,918,1,0,40,1,1,1
61,1,16,1,3974,25,0,35,2,1,0
53,1,17,1,7871,19,0,50,1,1,1
20,1,14,5,4048,13,16,6,1,1,0
30,1,16,5,5528,44,13,40,2,1,0
28,1,22,1,2029,34,0,40,2,1,0
50,1,19,5,6244,9,0,40,2,1,0
22,1,18,5,4543,37,2,7,2,1,0
32,1,16,1,5252,54,1,40,2,1,0
30,1,16,1,6056,10,0,40,2,1,0
49,1,21,1,852,20,0,50,1,1,1
23,1,19,5,5303,42,2,40,2,1,0
29,1,21,1,2682,37,1,40,2,1,0
37,1,21,1,861,31,1,40,2,1,0
18,1,16,5,3923,252,2,29,2,6,0
48,1,16,1,7323,32,0,50,1,1,1
41,1,22,1,3331,227,1,40,2,6,1
38,1,16,1,4199,41,1,40,1,1,0
74,3,21,1,2417,34,0,14,2,1,0
54,1,17,5,5815,24,0,40,2,1,0
43,3,22,1,2290,9,1,10,2,1,0
23,1,16,1,4177,38,1,10,2,1,0
29,1,21,5,2536,8,2,15,2,1,0
49,1,16,1,7756,18,0,40,1,1,1
31,1,19,3,4718,25,0,40,1,1,0
44,1,21,1,777,7,1,40,1,1,1
54,1,20,5,216,20,0,40,2,1,1
59,1,21,1,2105,17,1,13,2,1,0
50,1,21,1,1171,6,1,40,1,1,1
49,1,22,1,1282,27,0,40,1,1,1
20,1,19,5,4891,3,17,19,1,6,0
41,1,21,1,675,19,1,40,1,1,1
20,1,18,5,4332,4,17,11,1,1,0
38,2,22,1,2100,38,1,40,2,1,0
22,1,16,5,4753,11,16,14,2,1,0
23,1,21,1,2500,35,0,6,2,1,0
28,1,19,5,4617,4,0,10,2,1,0
44,1,22,1,348,5,0,50,1,1,1
36,1,21,1,308,8,0,50,1,1,1
29,1,19,1,5434,14,0,40,1,1,0
28,1,21,5,408,37,0,40,1,1,1
49,1,18,1,5553,7,0,40,1,1,1
41,1,17,5,9171,36,0,40,1,1,1
47,1,21,3,3010,38,13,40,1,1,1
36,1,21,1,1345,231,1,40,1,6,1
29,3,21,1,2379,5,1,40,2,1,1
39,1,17,5,7769,21,0,40,1,1,1
27,1,16,5,5187,40,13,40,1,1,0
26,1,19,1,4813,23,0,10,2,1,0
50,1,21,3,644,219,0,40,1,6,1
22,1,16,5,6003,13,12,40,1,1,0
22,2,19,5,2327,10,17,11,2,1,0
49,1,19,3,223,11,0,40,1,1,1
59,1,10,1,4199,34,1,31,2,1,0
20,1,16,5,4368,16,17,6,1,1,0
37,1,19,1,5000,35,1,40,2,1,0
20,1,19,5,4682,36,16,10,2,1,0
30,1,22,5,320,239,13,40,1,6,1
27,1,16,1,4049,9,10,40,2,1,0
31,1,16,5,6725,38,0,40,1,1,0
63,1,19,1,166,32,0,40,2,1,1
55,1,16,1,8356,18,1,50,1,1,1
50,1,21,1,3316,5,1,40,2,1,0
21,1,13,3,4270,45,2,40,2,1,0
47,1,19,1,239,9,0,40,1,1,1
30,1,21,5,2188,43,0,40,1,1,1
32,3,22,1,2513,43,0,13,2,1,0
54,1,20,1,3667,28,1,40,2,1,0
63,1,16,1,8964,42,0,40,2,1,0
38,1,19,1,6073,7,0,40,1,1,0
32,1,21,1,2789,35,1,40,1,1,0
22,1,16,5,5686,21,2,40,1,1,0
32,1,21,5,3161,220,0,40,2,6,1
52,1,16,1,6177,37,0,40,1,1,1
58,1,20,1,81,43,1,40,2,1,1
60,1,18,1,4076,40,0,13,2,1,0
45,1,22,1,1048,32,1,40,1,1,1
17,1,16,5,4725,24,2,9,2,1,0
37,1,11,1,4178,231,10,40,2,8,0
53,1,16,1,4143,47,10,40,2,1,0
27,3,21,1,2444,30,0,10,2,1,0
71,1,19,3,3631,38,0,30,2,1,0
44,1,21,1,975,26,0,40,1,1,1
39,1,21,1,799,315,1,40,1,6,1
20,1,13,5,3957,5,17,13,1,1,0
35,1,19,5,5846,40,0,40,1,1,0
28,1,19,5,4531,5,13,40,1,1,0
46,1,19,1,626,7,1,40,1,1,1
20,1,19,5,5765,40,2,40,2,1,0
22,1,17,5,5366,23,0,40,1,1,0
43,1,19,1,2361,318,1,12,2,1,0
19,1,16,5,3923,6,2,8,1,1,0
23,1,16,5,9321,7,2,40,1,1,0
31,2,21,1,2174,35,0,40,2,1,1
47,1,19,1,209,40,0,40,1,1,1
32,1,16,3,8871,23,0,40,1,1,0
51,1,21,1,549,9,0,40,1,1,1
29,3,22,1,2309,20,0,40,2,1,0
33,1,19,1,5474,35,1,40,1,1,0
32,1,16,1,4240,313,10,12,2,1,0
29,1,20,5,1122,28,13,40,2,1,1
26,1,16,5,4206,220,0,40,2,8,0
21,1,16,5,5518,13,0,40,2,1,0
48,1,19,1,112,227,0,40,1,1,1
64,1,19,1,19,40,0,40,1,1,1
49,1,19,1,454,38,1,40,1,1,1
54,1,16,5,6094,41,13,40,2,1,0
55,1,17,3,314,4,0,40,1,1,1
26,1,21,3,3268,15,0,40,2,1,0
37,1,21,1,573,9,0,40,1,1,1
53,1,21,1,2077,43,1,12,2,1,0
47,1,19,3,54,38,0,40,1,1,1
44,1,21,1,257,20,0,40,1,1,1
27,1,17,5,5917,297,13,40,1,8,0
52,1,22,1,3756,7,0,40,2,1,1
53,1,16,1,7559,39,1,40,1,1,1
52,1,16,5,5485,44,0,40,2,1,0
19,1,16,5,4326,11,2,40,1,1,0
46,1,21,3,198,39,0,40,1,1,1
39,1,19,5,9315,34,0,40,1,1,1
61,1,21,1,3110,28,0,40,2,1,1
20,1,14,5,4163,16,16,8,1,1,0
45,1,21,3,207,9,0,40,1,1,1
24,1,22,5,691,3,13,40,1,1,1
37,1,21,1,5474,42,0,40,1,1,0
22,1,14,5,4124,48,2,15,1,1,0
61,1,16,1,5669,15,0,40,2,1,0
31,1,20,5,3748,37,0,40,2,1,0
17,1,19,5,4665,53,2,15,2,1,0
72,1,22,1,2260,36,0,40,2,1,1
30,1,19,5,5570,21,13,40,1,1,0
46,1,19,1,336,6,0,40,1,1,1
48,1,21,1,354,209,1,50,1,6,1
32,2,21,1,1977,6,0,40,2,1,1
29,1,22,5,170,13,0,40,2,1,1
56,1,16,5,9333,8,0,40,1,1,1
62,1,20,1,3313,39,1,34,2,1,0
26,1,16,5,4177,37,0,32,2,1,0
45,1,13,1,6568,290,1,40,1,1,0
49,1,16,1,4030,314,1,40,2,1,0
30,1,19,5,5491,29,0,40,1,1,0
45,1,21,1,10,22,1,40,1,1,1
63,1,16,1,4155,43,1,10,2,1,0
21,1,16,5,4137,52,2,40,1,1,0
41,1,21,1,180,10,1,40,2,1,1
25,1,21,1,2524,308,1,40,2,1,0
21,1,16,5,4177,36,2,7,2,1,0
67,3,22,1,2224,39,1,12,2,1,0
45,1,19,1,5463,1,1,40,2,1,0
17,1,19,5,4714,7,2,13,2,1,0
37,1,21,1,2293,39,1,40,2,1,0
24,1,16,5,4159,36,2,40,1,1,0
29,1,21,1,2402,14,1,12,2,1,0
24,1,19,3,6320,38,0,8,2,1,0
24,1,19,3,5102,18,0,40,2,1,0
58,1,16,1,5627,38,1,40,2,1,0
72,2,21,1,3109,40,0,7,2,1,0
21,1,14,5,4002,312,17,10,1,6,0
45,1,21,1,313,3,1,40,1,1,1
38,3,21,3,2292,19,0,40,2,1,0
49,1,21,1,496,227,1,40,1,6,1
29,1,16,5,9420,22,13,40,1,1,0
19,1,19,5,4658,32,2,7,2,1,0
51,1,22,1,664,7,0,50,1,1,1
20,1,14,5,4246,314,17,16,1,8,0
39,1,21,1,5782,39,1,40,2,1,0
21,1,21,1,2634,37,0,40,2,1,0
25,1,21,5,5426,37,0,40,2,1,0
27,2,21,5,3113,39,0,28,2,1,0
51,1,17,5,5864,34,0,40,1,1,1
58,1,19,1,258,23,1,50,1,1,1
19,1,16,5,4075,17,2,12,2,1,0
22,1,19,5,2765,40,17,8,1,1,0
30,1,21,5,1200,30,0,40,1,1,1
46,1,21,1,915,42,0,40,1,1,1
37,1,22,1,1268,5,0,40,1,1,1
18,1,15,5,4034,15,2,10,1,1,0
60,1,16,1,10,15,0,50,1,1,1
21,1,9,5,4238,11,16,13,1,1,0
26,1,21,1,2442,34,0,15,2,1,0
54,1,21,1,270,7,0,40,1,1,1
28,3,21,5,2389,31,13,40,2,1,0
38,1,21,1,3255,41,1,40,2,1,0
29,1,16,1,4154,9,9,40,2,1,0
36,1,21,1,2419,215,1,40,1,6,1
25,1,21,5,5304,43,12,40,1,1,0
37,1,19,1,2629,7,1,40,2,1,0
32,1,22,1,2310,14,0,40,2,1,0
28,1,21,1,3156,22,1,40,2,1,0
37,1,22,1,3130,10,0,40,2,1,1
18,1,13,5,4185,21,2,11,2,1,0
57,1,20,1,68,40,1,40,2,1,1
62,1,16,1,5134,5,0,40,1,1,1
55,1,19,1,5747,39,1,12,2,1,0
49,1,16,5,5897,5,13,40,2,1,1
29,1,19,1,5535,8,0,40,1,1,0
37,1,22,1,3177,35,0,40,2,1,1
38,1,21,1,2717,24,0,40,1,1,0
30,1,20,1,2130,36,1,13,2,1,0
57,1,18,1,5530,40,1,40,2,1,0
46,1,19,5,4888,13,13,40,2,1,0
27,1,16,5,5621,41,2,40,1,1,0
27,1,21,5,886,8,13,40,1,1,1
28,1,19,5,3578,11,12,40,1,1,0
18,1,14,5,4021,10,2,12,1,1,0
31,1,21,1,2091,20,0,10,2,1,0
20,1,14,5,4186,7,2,9,1,1,0
61,1,19,3,5219,35,0,40,2,1,0
58,1,17,1,9093,27,0,40,1,1,0
56,1,16,3,14,1,0,50,1,1,1
35,1,19,1,5081,18,1,40,1,1,0
61,1,16,1,5745,38,1,40,2,1,0
49,1,16,3,5937,210,0,40,2,6,0
56,1,19,1,6358,30,0,40,1,1,1
20,1,21,5,2078,32,2,16,2,1,0
54,1,21,5,618,26,0,40,2,1,1
24,1,16,5,5883,50,0,40,2,1,0
52,1,21,1,3388,8,1,40,2,1,0
45,1,21,5,332,38,0,40,2,1,1
48,1,22,3,175,31,0,40,1,1,1
21,1,17,5,3754,34,15,40,2,1,0
25,1,19,5,5496,5,2,40,2,1,0
25,1,19,1,6490,26,0,40,1,1,0
61,1,16,3,6573,35,0,40,2,1,1
27,1,16,5,4310,37,16,40,1,1,0
58,1,16,3,164,36,0,40,1,1,1
54,1,18,5,7123,29,0,40,1,1,1
36,1,19,1,5867,38,0,40,1,1,0
26,1,19,1,5346,10,1,11,2,1,0
29,1,19,5,2415,14,12,40,2,1,0
44,1,19,1,5398,39,1,40,1,1,0
63,1,21,1,3800,21,1,40,2,1,1
30,1,22,1,2138,35,0,40,2,1,0
53,1,16,1,7827,8,0,40,1,1,1
62,1,21,1,2991,34,1,40,2,1,1
18,1,16,5,4215,40,2,40,1,1,0
51,1,21,1,193,7,0,40,1,1,1
45,1,19,1,5384,37,0,40,1,1,0
49,1,16,3,7454,314,0,40,1,1,1
27,1,19,5,6014,39,0,40,2,1,0
19,1,21,5,2258,7,17,6,2,6,0
18,1,19,5,2701,50,2,14,1,1,0
42,1,21,3,681,21,0,40,1,1,1
30,1,21,1,1312,231,1,40,1,1,1
57,1,16,1,5461,29,1,40,1,1,1
47,1,19,3,312,22,0,40,1,1,1
46,1,10,1,4206,301,1,40,2,8,0
22,1,17,3,4006,22,0,40,2,1,0
32,1,22,1,857,3,1,40,1,1,1
30,1,19,3,7826,37,13,40,1,1,1
50,1,21,5,413,22,0,40,2,1,1
56,1,20,1,5066,37,1,40,2,1,0
62,1,19,1,5569,37,0,40,2,1,0
57,1,17,1,6446,17,1,40,1,1,0
43,1,16,5,4136,35,0,40,2,1,0
46,1,19,1,6379,36,0,40,1,1,1
37,1,21,1,6150,25,0,40,2,1,0
19,1,16,5,4814,35,2,13,2,1,0
26,1,19,5,5722,27,0,40,2,1,0
54,1,16,1,5160,21,1,40,2,1,0
39,1,19,1,5675,36,0,40,1,1,0
34,1,19,1,5188,21,0,40,1,1,0
36,1,21,1,2414,19,0,40,2,1,1
64,1,21,1,5537,27,0,40,2,1,0
58,2,22,1,2159,43,0,40,2,1,0
43,1,16,5,9311,23,13,40,1,1,1
35,1,21,1,2347,37,0,40,2,1,0
34,1,18,5,5317,28,13,40,1,1,0
54,1,16,1,6627,43,0,40,1,1,0
19,1,16,5,4215,36,2,40,1,1,0
20,1,16,5,4157,25,2,6,2,1,0
24,1,19,5,6471,22,13,40,1,1,0
41,1,21,5,1851,42,0,40,1,1,1
26,1,20,5,5679,38,0,40,2,1,0
54,1,19,1,4838,41,1,40,1,1,1
60,1,16,5,5386,37,0,40,1,1,0
36,3,21,1,2292,35,0,40,2,1,1
51,1,1,1,5819,290,1,40,1,1,0
20,1,19,5,4765,29,2,5,2,1,0
32,2,22,1,2007,38,0,13,2,1,0
50,1,22,1,354,5,0,40,1,1,1
55,1,19,3,5764,19,0,40,1,1,1
40,1,22,1,1186,4,1,40,1,1,1
22,1,16,3,3983,35,0,40,2,1,0
31,1,16,1,4132,44,1,40,2,1,0
47,3,21,5,2291,251,0,40,1,6,1
53,1,16,1,7490,36,1,40,1,1,1
38,1,22,1,921,33,1,40,1,1,1
62,1,21,1,673,16,0,40,1,1,1
67,1,16,3,6134,31,0,40,2,1,0
63,1,18,1,3950,36,1,40,2,1,0
21,1,15,5,4086,39,10,10,2,1,0
18,1,19,5,2348,41,16,12,1,1,0
55,1,16,5,4023,15,0,40,2,1,0
57,1,16,1,5444,10,1,40,2,1,0
20,3,21,5,2398,43,2,3,2,1,0
49,1,22,3,3258,5,0,40,2,1,1
32,1,21,1,2223,8,0,12,2,1,0
29,1,21,5,4859,1,0,40,2,1,0
24,1,16,5,4649,56,2,40,1,1,0
27,1,21,1,2253,27,1,11,2,1,0
25,1,19,1,4172,6,10,40,2,1,0
27,1,16,3,4172,21,0,40,2,1,0
47,1,21,1,412,36,0,40,1,1,1
49,1,16,3,7411,39,13,40,1,1,1
22,1,14,5,4101,40,2,13,2,1,0
61,2,21,1,2085,18,1,9,2,1,0
27,1,19,5,3295,3,0,36,2,1,0
22,1,19,5,4761,7,2,40,2,1,0
47,1,16,1,9123,310,0,40,1,1,0
29,1,21,5,2569,4,2,10,2,1,0
53,1,16,1,5678,38,1,40,2,1,0
23,1,21,1,2161,27,0,40,2,1,0
54,1,16,1,449,34,0,40,1,1,1
27,1,19,5,5432,33,0,40,2,1,0
44,1,8,1,5666,40,1,40,2,1,0
24,1,19,5,5300,19,2,31,2,1,0
32,1,22,1,1217,11,0,40,1,1,1
19,1,19,5,4807,35,2,15,1,1,0
25,1,16,5,6226,12,2,40,2,1,0
60,1,16,1,4211,23,0,12,2,1,0
50,1,16,5,7092,306,0,40,1,1,1
28,1,19,5,5405,18,0,40,1,1,0
39,1,21,5,617,39,0,40,2,1,1
29,3,21,1,2349,6,1,9,2,1,0
71,1,18,3,3619,34,0,34,2,1,0
47,1,19,3,450,37,0,40,1,1,1
27,1,11,5,4212,306,9,40,1,8,0
28,1,21,5,1352,30,0,40,1,1,0
43,1,19,5,1347,42,0,40,1,1,1
54,1,16,3,3671,7,0,40,2,1,0
30,1,21,5,2371,40,2,40,1,1,0
59,1,18,1,9099,29,0,40,1,1,0
51,1,21,1,45,3,0,50,1,1,1
47,1,16,1,5330,7,0,40,2,1,0
40,1,19,1,5821,8,1,40,1,1,0
26,2,22,5,2252,15,0,40,2,1,0
42,1,12,1,4005,321,1,30,2,1,0
24,1,16,5,3928,318,10,40,2,6,0
27,1,19,1,5651,4,9,40,2,1,0
48,1,18,1,8110,9,0,40,1,1,1
43,1,21,3,1332,304,13,40,1,6,1
31,1,21,3,5078,54,0,40,1,1,0
29,1,16,5,6544,30,0,40,2,1,0
58,1,20,3,137,40,13,40,2,1,1
44,1,22,1,60,4,0,50,1,1,1
22,1,20,1,2478,25,1,11,2,1,0
34,2,21,5,2941,15,0,40,1,1,1
57,1,16,1,6039,19,1,40,1,1,1
18,1,18,5,4109,18,2,40,1,1,0
58,1,16,1,5770,19,0,40,2,1,0
29,1,19,5,5361,17,0,40,1,1,0
50,1,21,3,386,40,0,40,1,1,1
28,1,21,5,1334,5,0,40,1,1,0
52,1,16,1,5088,33,1,40,2,1,0
59,1,19,1,4742,33,0,40,1,1,0
22,1,16,5,4145,40,2,13,2,1,0
26,1,19,5,4592,38,0,40,2,1,0
29,1,16,1,4075,7,0,40,2,1,0
27,1,21,5,1237,7,0,40,1,1,0
26,1,19,3,5235,27,0,40,2,1,0
18,1,19,5,4584,4,2,12,2,1,0
64,3,21,1,2315,19,0,13,2,1,0
24,1,19,5,5744,16,0,40,2,1,0
23,1,19,5,4732,30,2,40,1,1,0
60,1,18,1,4198,27,1,9,2,1,0
25,1,16,1,4163,300,10,40,2,8,0
51,1,16,1,275,220,1,40,2,1,1
31,1,21,5,6023,38,0,40,2,1,0
50,1,22,1,258,39,0,50,1,1,1
44,1,21,1,37,236,0,50,1,1,1
39,1,21,1,874,38,1,40,1,1,1
41,1,16,1,69,3,0,40,1,1,1
23,1,16,1,4093,9,1,33,2,1,0
52,1,21,1,193,36,0,40,2,1,1
57,1,20,1,3597,32,1,40,2,1,0
28,1,21,5,4586,25,0,40,2,1,0
19,1,16,5,4802,23,17,13,1,1,0
44,1,19,1,5565,7,1,40,1,1,0
19,1,18,5,4609,19,2,8,2,1,0
32,1,20,1,4840,22,0,40,2,1,0
58,1,16,1,5931,34,0,40,1,1,1
31,1,21,5,2467,7,2,40,2,1,0
22,1,19,5,6160,37,2,40,2,1,0
43,1,22,3,95,23,0,40,1,1,1
59,1,16,3,5086,34,0,40,1,1,1
25,1,16,5,6428,317,13,40,1,8,0
38,1,21,1,1138,6,1,40,2,1,1
48,1,21,1,476,248,1,40,1,6,1
35,1,21,5,679,28,0,40,1,1,1
41,1,16,5,6337,8,13,40,1,1,1
45,1,21,1,306,31,0,40,2,1,1
29,1,21,5,3076,4,0,40,2,1,1
50,1,19,1,5659,7,1,40,1,1,0
61,1,21,1,2980,20,0,40,2,1,0
30,1,21,5,2064,17,0,40,2,1,0
38,1,21,1,2393,19,0,40,1,1,1
55,1,18,1,8855,27,0,40,1,1,0
48,1,16,1,5560,6,1,40,2,1,0
39,1,21,1,5243,38,1,40,2,1,0
34,1,21,5,292,38,13,40,2,1,1
65,1,21,1,602,33,0,40,1,1,1
20,1,19,5,4783,7,2,6,2,1,0
24,1,21,5,2528,7,12,13,2,1,0
40,1,13,1,4532,224,0,40,2,6,0
45,1,19,1,5517,1,1,40,2,1,0
48,1,16,5,5173,6,13,40,2,1,1
43,1,22,1,1013,232,1,40,1,6,1
59,1,16,1,4207,35,9,40,2,1,0
52,1,12,1,4237,320,1,40,2,1,0
24,1,21,3,4943,37,0,31,2,1,0
36,1,19,1,4287,34,0,40,1,1,0
53,1,18,1,4169,37,0,14,2,1,0
56,1,17,1,268,33,1,40,1,1,1
21,1,16,5,3962,48,2,5,1,1,0
31,1,11,1,4120,307,10,40,2,8,0
29,2,21,1,2058,23,1,40,2,1,0
31,1,21,5,5319,36,0,40,1,1,0
31,1,21,5,2208,17,2,7,2,1,0
27,1,16,3,5537,11,0,32,2,1,0
20,1,14,5,4619,42,15,40,1,1,0
72,1,21,3,3036,20,0,40,2,1,0
47,1,21,1,10,222,0,40,1,6,1
53,1,21,5,565,2,0,40,1,1,1
22,1,16,5,5002,38,13,40,1,1,0
28,1,21,5,265,15,0,40,2,1,1
40,3,21,1,2431,37,1,40,1,1,1
24,1,10,1,4161,21,0,33,2,1,0
51,1,19,5,5143,20,0,40,2,1,1
22,1,19,5,5563,26,2,8,1,1,0
20,1,19,5,2610,22,2,9,1,1,0
62,1,19,1,5566,30,0,40,1,1,1
52,1,16,1,202,1,1,40,1,1,1
60,1,19,1,422,37,0,40,1,1,1
62,1,19,1,5216,49,1,6,2,1,0
26,3,21,1,2240,47,0,30,2,1,0
25,1,19,3,5439,4,10,30,2,1,0
48,1,19,1,5016,8,0,40,1,1,0
19,1,16,5,9172,18,2,40,1,1,0
60,1,16,1,4467,36,1,6,2,1,0
32,1,22,1,771,40,0,40,1,1,1
37,1,21,1,543,25,0,40,1,1,1
56,1,18,1,5951,35,0,40,1,1,0
25,1,19,5,4712,8,2,34,2,1,0
25,1,16,5,9285,22,16,40,1,1,0
46,1,19,1,4995,2,1,40,2,1,0
18,1,18,5,4607,22,2,10,2,1,0
18,1,14,5,4141,11,16,12,1,1,0
47,1,19,5,5546,35,0,40,2,1,0
46,1,22,5,1101,228,0,40,1,6,1
32,1,19,5,5578,8,0,34,2,1,0
27,1,16,1,5980,48,0,12,2,1,0
36,1,21,1,2299,36,1,40,2,1,0
57,1,17,1,5303,29,1,40,2,1,0
26,1,21,5,2580,16,2,40,2,1,0
44,1,16,1,4945,303,9,40,2,1,0
29,1,16,1,4071,17,1,40,2,1,0
60,1,16,1,4748,21,0,40,2,1,0
23,1,19,5,4635,12,17,12,2,1,0
28,1,19,5,4925,33,13,40,1,1,0
30,1,21,5,6008,26,0,40,1,1,0
19,1,19,5,4682,22,2,33,2,1,0
44,1,20,1,5137,40,0,40,2,1,0
26,1,21,5,3369,42,0,40,2,1,0
64,1,16,1,6253,42,0,9,2,1,0
41,1,21,1,1063,6,1,40,1,1,1
27,1,16,3,3790,40,0,12,2,1,0
55,1,16,1,284,21,0,50,1,1,1
19,1,16,5,4180,10,13,40,1,1,0
18,1,19,5,4665,41,17,5,2,1,0
71,2,21,1,2492,40,0,9,2,1,0
25,1,21,5,3124,18,2,40,1,1,1
28,1,21,3,2435,6,0,15,2,1,0
26,1,16,5,5858,20,0,40,1,1,0
39,1,18,5,9163,312,0,40,1,6,1
21,1,16,5,3843,44,2,40,1,1,0
39,1,10,5,8134,307,0,40,1,1,1
27,1,16,3,4249,27,0,40,1,1,0
19,1,19,5,6194,8,2,11,1,1,0
45,1,22,1,549,8,0,50,1,1,1
53,1,16,1,5166,39,0,40,2,1,1
54,1,16,1,5559,37,0,40,1,1,1
40,1,21,1,902,14,0,40,1,1,1
55,1,21,3,394,222,0,40,2,1,1
19,1,16,5,4010,51,16,16,2,1,0
32,1,21,5,5036,38,0,40,1,1,1
47,1,19,5,5913,228,0,40,2,6,1
61,1,17,1,4135,25,0,40,2,1,0
49,1,19,3,10,33,0,50,1,1,1
25,1,16,1,7008,26,0,40,1,1,0
47,1,16,3,8185,42,0,40,1,1,1
26,1,21,5,5122,22,0,40,2,1,0
30,1,21,5,335,4,13,40,2,1,1
32,1,21,1,1305,32,1,40,1,1,1
59,1,16,5,6554,37,0,40,1,1,0
56,1,18,1,4503,26,0,40,2,1,0
54,1,19,1,10,26,0,50,1,1,1
47,1,21,1,249,41,1,50,1,1,1
21,1,21,5,1247,6,2,40,2,1,0
26,1,21,5,4917,40,12,40,2,1,0
31,1,21,1,622,3,1,40,1,1,1
56,1,16,1,133,5,0,40,1,1,1
20,1,16,5,4070,7,2,40,2,1,0
